HORA,Ticket Entrada,Salida,Saldo ticket,Abonados _Entrada,Abonados _Salida,Abonados _Saldo,Mi-fare Entrada,Mi-fare Salida,Mi-fare Saldo,Saldo Total,AP Manual y Perm.,Saldo Final,Real
14/09/2021 17:30:00,2.617,2.169,448,242,204,38,49,40,9,495,34,461,"0,69"
14/09/2021 18:00:00,2.799,2.346,453,252,232,20,54,43,11,484,36,448,"0,67"
14/09/2021 18:30:00,2.965,2.518,447,262,247,15,59,48,11,473,38,435,"0,65"
14/09/2021 19:00:00,3.141,2.693,448,271,259,12,64,56,8,468,42,426,"0,64"
14/09/2021 19:30:00,3.290,2.848,442,288,279,9,68,59,9,460,44,416,"0,63"
14/09/2021 20:00:00,3.384,3.011,373,302,295,7,68,65,3,383,52,331,"0,50"
14/09/2021 20:30:00,3.431,3.184,247,321,313,8,70,68,2,257,57,200,"0,30"
14/09/2021 21:00:00,3.437,3.312,125,338,332,6,70,69,1,132,61,71,"0,11"
14/09/2021 21:30:00,3.437,3.363,74,343,335,8,70,70,0,82,64,18,"0,03"
14/09/2021 22:00:00,3.438,3.368,70,343,341,2,83,116,-33,39,74,-35,"-0,05"
15/09/2021 7:00:00,,,0,,,0,,,0,0,,0,"0,00"
15/09/2021 7:30:00,,,0,,,0,,,0,0,,0,"0,00"
15/09/2021 8:00:00,41,0,41,39,5,34,0,0,0,75,1,74,"0,11"
15/09/2021 8:30:00,121,16,105,51,6,45,3,0,3,153,1,152,"0,23"
15/09/2021 9:00:00,221,54,167,58,6,52,5,2,3,222,2,220,"0,33"
15/09/2021 9:30:00,331,127,204,61,7,54,8,4,4,262,2,260,"0,39"
15/09/2021 10:00:00,451,218,233,69,15,54,14,6,8,295,4,291,"0,44"
15/09/2021 10:30:00,608,327,281,79,21,58,18,9,9,348,6,342,"0,51"
15/09/2021 11:00:00,785,448,337,95,36,59,21,12,9,405,7,398,"0,60"
15/09/2021 11:30:00,942,583,359,103,45,58,25,15,10,427,8,419,"0,63"
15/09/2021 12:00:00,1.115,710,405,114,57,57,29,19,10,472,8,464,"0,70"
15/09/2021 12:30:00,1.274,874,400,128,72,56,30,22,8,464,10,454,"0,68"
15/09/2021 13:00:00,1.452,1.050,402,145,86,59,34,28,6,467,12,455,"0,68"
15/09/2021 13:30:00,1.606,1.194,412,158,99,59,36,30,6,477,15,462,"0,69"
15/09/2021 14:00:00,1.758,1.372,386,176,117,59,40,34,6,451,17,434,"0,65"
15/09/2021 14:30:00,1.896,1.526,370,189,133,56,46,37,9,435,19,416,"0,63"
15/09/2021 15:00:00,2.034,1.674,360,201,143,58,48,41,7,425,20,405,"0,61"
15/09/2021 15:30:00,2.190,1.819,371,216,153,63,53,46,7,441,20,421,"0,63"
15/09/2021 16:00:00,2.344,1.978,366,226,170,56,54,48,6,428,24,404,"0,61"
15/09/2021 16:30:00,2.501,2.128,373,235,188,47,57,52,5,425,26,399,"0,60"
15/09/2021 17:00:00,2.667,2.258,409,245,204,41,60,55,5,455,28,427,"0,64"
15/09/2021 17:30:00,2.833,2.412,421,254,217,37,64,56,8,466,32,434,"0,65"
15/09/2021 18:00:00,3.011,2.570,441,269,245,24,67,59,8,473,35,438,"0,66"
15/09/2021 18:30:00,3.195,2.743,452,281,263,18,69,61,8,478,37,441,"0,66"
15/09/2021 19:00:00,3.375,2.909,466,292,276,16,79,65,14,496,41,455,"0,68"
15/09/2021 19:30:00,3.532,3.084,448,304,291,13,80,69,11,472,45,427,"0,64"
15/09/2021 20:00:00,3.649,3.243,406,322,310,12,77,48,29,447,48,399,"0,60"
15/09/2021 20:30:00,3.700,3.477,223,340,334,6,84,79,5,234,51,183,"0,28"
15/09/2021 21:00:00,3.714,3.590,124,358,350,8,84,81,3,135,57,78,"0,12"
15/09/2021 21:30:00,3.716,3.625,91,362,360,2,84,82,2,95,59,36,"0,05"
15/09/2021 22:00:00,3.717,3.658,59,363,363,0,84,82,2,61,69,-8,"-0,01"
16/09/2021 7:00:00,,,0,,,0,,,0,0,,0,"0,00"
16/09/2021 7:30:00,,,0,,,0,,,0,0,,0,"0,00"
16/09/2021 8:00:00,39,1,38,40,5,35,0,2,-2,71,1,70,"0,11"
16/09/2021 8:30:00,159,16,143,48,5,43,4,2,2,188,1,187,"0,28"
16/09/2021 9:00:00,286,70,216,55,6,49,10,4,6,271,1,270,"0,41"
16/09/2021 9:30:00,438,163,275,62,9,53,15,9,6,334,1,333,"0,50"
16/09/2021 10:00:00,624,277,347,67,15,52,16,12,4,403,4,399,"0,60"
16/09/2021 10:30:00,790,417,373,74,23,51,23,14,9,433,6,427,"0,64"
16/09/2021 11:00:00,998,585,413,86,31,55,27,18,9,477,7,470,"0,71"
16/09/2021 11:30:00,1.200,766,434,99,42,57,31,22,9,500,8,492,"0,74"
16/09/2021 12:00:00,1.390,947,443,115,52,63,36,26,10,516,14,502,"0,75"
16/09/2021 12:30:00,1.596,1.121,475,127,65,62,40,33,7,544,18,526,"0,79"
16/09/2021 13:00:00,1.794,1.308,486,140,80,60,41,38,3,549,23,526,"0,79"
16/09/2021 13:30:00,1.966,1.487,479,159,96,63,45,39,6,548,27,521,"0,78"
16/09/2021 14:00:00,2.131,1.663,468,171,109,62,48,41,7,537,32,505,"0,76"
16/09/2021 14:30:00,2.309,1.828,481,182,134,48,50,46,4,533,47,486,"0,73"
16/09/2021 15:00:00,2.488,2.019,469,198,149,49,52,47,5,523,51,472,"0,71"
16/09/2021 15:30:00,2.670,2.193,477,210,167,43,56,48,8,528,55,473,"0,71"
16/09/2021 16:00:00,2.865,2.393,472,219,180,39,58,52,6,517,58,459,"0,69"
16/09/2021 16:30:00,3.067,2.575,492,227,197,30,62,56,6,528,60,468,"0,70"
16/09/2021 17:00:00,3.282,2.727,555,236,212,24,63,58,5,584,66,518,"0,78"
16/09/2021 17:30:00,3.486,2.913,573,245,228,17,67,61,6,596,69,527,"0,79"
16/09/2021 18:00:00,3.678,3.113,565,254,241,13,73,65,8,586,73,513,"0,77"
16/09/2021 18:30:00,3.824,3.314,510,269,257,12,75,67,8,530,81,449,"0,68"
16/09/2021 19:00:00,3.973,3.486,487,285,271,14,76,70,6,507,82,425,"0,64"
16/09/2021 19:30:00,4.059,3.666,393,296,284,12,80,75,5,410,84,326,"0,49"
16/09/2021 20:00:00,4.126,3.819,307,313,302,11,83,77,6,324,90,234,"0,35"
16/09/2021 20:30:00,4.154,3.948,206,330,322,8,84,80,4,218,92,126,"0,19"
16/09/2021 21:00:00,4.162,4.025,137,344,337,7,86,84,2,146,94,52,"0,08"
16/09/2021 21:30:00,4.164,4.055,109,354,351,3,86,87,-1,111,95,16,"0,02"
16/09/2021 22:00:00,4.164,4.058,106,355,355,0,86,87,-1,105,106,-1,"0,00"
17/09/2021 7:00:00,,,0,,,0,,,0,0,,0,"0,00"
17/09/2021 7:30:00,,,0,,,0,,,0,0,,0,"0,00"
17/09/2021 8:00:00,63,1,62,0,4,-4,1,1,0,58,0,58,"0,09"
17/09/2021 8:30:00,133,10,123,0,4,-4,4,1,3,122,1,121,"0,18"
17/09/2021 9:00:00,233,44,189,2,4,-2,9,3,6,193,1,192,"0,29"
17/09/2021 9:30:00,388,109,279,7,9,-2,15,8,7,284,5,279,"0,42"
17/09/2021 10:00:00,582,211,371,14,15,-1,19,9,10,380,8,372,"0,56"
17/09/2021 10:30:00,741,336,405,24,28,-4,24,15,9,410,11,399,"0,60"
17/09/2021 11:00:00,919,499,420,34,39,-5,28,20,8,423,13,410,"0,62"
17/09/2021 11:30:00,1.126,667,459,50,54,-4,35,24,11,466,17,449,"0,68"
17/09/2021 12:00:00,1.289,857,432,67,72,-5,40,30,10,437,18,419,"0,63"
17/09/2021 12:30:00,1.480,1.045,435,83,85,-2,47,37,10,443,24,419,"0,63"
17/09/2021 13:00:00,1.659,1.204,455,96,99,-3,48,42,6,458,25,433,"0,65"
17/09/2021 13:30:00,1.843,1.397,446,115,115,0,52,47,5,451,25,426,"0,64"
17/09/2021 14:00:00,2.009,1.578,431,128,127,1,55,50,5,437,28,409,"0,62"
17/09/2021 14:30:00,2.171,1.767,404,138,139,-1,59,53,6,409,31,378,"0,57"
17/09/2021 15:00:00,2.293,1.939,354,153,156,-3,63,56,7,358,32,326,"0,49"
17/09/2021 15:30:00,2.414,2.075,339,168,169,-1,65,58,7,345,37,308,"0,46"
17/09/2021 16:00:00,2.524,2.205,319,182,185,-3,67,62,5,321,40,281,"0,42"
17/09/2021 16:30:00,2.642,2.337,305,198,199,-1,67,65,2,306,42,264,"0,40"
17/09/2021 17:00:00,2.757,2.458,299,215,215,0,69,66,3,302,42,260,"0,39"
17/09/2021 17:30:00,2.869,2.566,303,228,230,-2,70,66,4,305,42,263,"0,40"
17/09/2021 18:00:00,2.965,2.689,276,242,241,1,70,69,1,278,42,236,"0,35"
17/09/2021 18:30:00,3.058,2.811,247,247,251,-4,71,70,1,244,43,201,"0,30"
17/09/2021 19:00:00,3.113,2.916,197,257,261,-4,71,71,0,193,44,149,"0,22"
17/09/2021 19:30:00,3.146,3.030,116,270,273,-3,74,74,0,113,47,66,"0,10"
17/09/2021 20:00:00,3.163,3.087,76,277,281,-4,74,74,0,72,47,25,"0,04"
17/09/2021 20:30:00,3.163,3.102,61,277,282,-5,74,74,0,56,49,7,"0,01"
17/09/2021 21:00:00,3.163,3.102,61,277,282,-5,74,74,0,56,58,-2,"0,00"
17/09/2021 21:30:00,3.163,3.102,61,277,282,-5,74,74,0,56,58,-2,"0,00"
17/09/2021 22:00:00,3.163,3.102,61,277,282,-5,74,74,0,56,58,-2,"0,00"
18/09/2021 7:00:00,,,0,,,0,,,0,0,,0,"0,00"
18/09/2021 7:30:00,,,0,,,0,,,0,0,,0,"0,00"
18/09/2021 8:00:00,,,0,,,0,,,0,0,,0,"0,00"
18/09/2021 8:30:00,,,0,,,0,,,0,0,,0,"0,00"
18/09/2021 9:00:00,,,0,,,0,,,0,0,,0,"0,00"
18/09/2021 9:30:00,,,0,,,0,,,0,0,,0,"0,00"
18/09/2021 10:00:00,,,0,,,0,,,0,0,,0,"0,00"
18/09/2021 10:30:00,,,0,,,0,,,0,0,,0,"0,00"
18/09/2021 11:00:00,,,0,,,0,,,0,0,,0,"0,00"
18/09/2021 11:30:00,,,0,,,0,,,0,0,,0,"0,00"
18/09/2021 12:00:00,,,0,,,0,,,0,0,,0,"0,00"
18/09/2021 12:30:00,,,0,,,0,,,0,0,,0,"0,00"
18/09/2021 13:00:00,,,0,,,0,,,0,0,,0,"0,00"
18/09/2021 13:30:00,,,0,,,0,,,0,0,,0,"0,00"
18/09/2021 14:00:00,,,0,,,0,,,0,0,,0,"0,00"
18/09/2021 14:30:00,,,0,,,0,,,0,0,,0,"0,00"
18/09/2021 15:00:00,,,0,,,0,,,0,0,,0,"0,00"
18/09/2021 15:30:00,,,0,,,0,,,0,0,,0,"0,00"
18/09/2021 16:00:00,,,0,,,0,,,0,0,,0,"0,00"
18/09/2021 16:30:00,,,0,,,0,,,0,0,,0,"0,00"
18/09/2021 17:00:00,,,0,,,0,,,0,0,,0,"0,00"
18/09/2021 17:30:00,,,0,,,0,,,0,0,,0,"0,00"
18/09/2021 18:00:00,,,0,,,0,,,0,0,,0,"0,00"
18/09/2021 18:30:00,,,0,,,0,,,0,0,,0,"0,00"
18/09/2021 19:00:00,,,0,,,0,,,0,0,,0,"0,00"
18/09/2021 19:30:00,,,0,,,0,,,0,0,,0,"0,00"
18/09/2021 20:00:00,,,0,,,0,,,0,0,,0,"0,00"
18/09/2021 20:30:00,,,0,,,0,,,0,0,,0,"0,00"
18/09/2021 21:00:00,,,0,,,0,,,0,0,,0,"0,00"
18/09/2021 21:30:00,,,0,,,0,,,0,0,,0,"0,00"
18/09/2021 22:00:00,,,0,,,0,,,0,0,,0,"0,00"
19/09/2021 7:00:00,,,0,,,0,,,0,0,,0,"0,00"
19/09/2021 7:30:00,,,0,,,0,,,0,0,,0,"0,00"
19/09/2021 8:00:00,,,0,,,0,,,0,0,,0,"0,00"
19/09/2021 8:30:00,,,0,,,0,,,0,0,,0,"0,00"
19/09/2021 9:00:00,,,0,,,0,,,0,0,,0,"0,00"
19/09/2021 9:30:00,,,0,,,0,,,0,0,,0,"0,00"
19/09/2021 10:00:00,,,0,,,0,,,0,0,,0,"0,00"
19/09/2021 10:30:00,,,0,,,0,,,0,0,,0,"0,00"
19/09/2021 11:00:00,,,0,,,0,,,0,0,,0,"0,00"
19/09/2021 11:30:00,,,0,,,0,,,0,0,,0,"0,00"
19/09/2021 12:00:00,,,0,,,0,,,0,0,,0,"0,00"
19/09/2021 12:30:00,,,0,,,0,,,0,0,,0,"0,00"
19/09/2021 13:00:00,,,0,,,0,,,0,0,,0,"0,00"
19/09/2021 13:30:00,,,0,,,0,,,0,0,,0,"0,00"
19/09/2021 14:00:00,,,0,,,0,,,0,0,,0,"0,00"
19/09/2021 14:30:00,,,0,,,0,,,0,0,,0,"0,00"
19/09/2021 15:00:00,,,0,,,0,,,0,0,,0,"0,00"
19/09/2021 15:30:00,,,0,,,0,,,0,0,,0,"0,00"
19/09/2021 16:00:00,,,0,,,0,,,0,0,,0,"0,00"
19/09/2021 16:30:00,,,0,,,0,,,0,0,,0,"0,00"
19/09/2021 17:00:00,,,0,,,0,,,0,0,,0,"0,00"
19/09/2021 17:30:00,,,0,,,0,,,0,0,,0,"0,00"
19/09/2021 18:00:00,,,0,,,0,,,0,0,,0,"0,00"
19/09/2021 18:30:00,,,0,,,0,,,0,0,,0,"0,00"
19/09/2021 19:00:00,,,0,,,0,,,0,0,,0,"0,00"
19/09/2021 19:30:00,,,0,,,0,,,0,0,,0,"0,00"
19/09/2021 20:00:00,,,0,,,0,,,0,0,,0,"0,00"
19/09/2021 20:30:00,,,0,,,0,,,0,0,,0,"0,00"
19/09/2021 21:00:00,,,0,,,0,,,0,0,,0,"0,00"
19/09/2021 21:30:00,,,0,,,0,,,0,0,,0,"0,00"
19/09/2021 22:00:00,,,0,,,0,,,0,0,,0,"0,00"
20/09/2021 7:00:00,,,0,,,0,,,0,0,,0,"0,00"
20/09/2021 7:30:00,,,0,,,0,,,0,0,,0,"0,00"
20/09/2021 8:00:00,32,0,32,30,1,29,1,1,0,61,1,60,"0,09"
20/09/2021 8:30:00,79,11,68,45,1,44,3,1,2,114,2,112,"0,17"
20/09/2021 9:00:00,136,33,103,50,1,49,5,2,3,155,2,153,"0,23"
20/09/2021 9:30:00,217,87,130,53,2,51,6,5,1,182,2,180,"0,27"
20/09/2021 10:00:00,295,142,153,58,6,52,9,7,2,207,3,204,"0,31"
20/09/2021 10:30:00,387,210,177,68,12,56,11,8,3,236,3,233,"0,35"
20/09/2021 11:00:00,502,295,207,72,19,53,14,13,1,261,3,258,"0,39"
20/09/2021 11:30:00,607,374,233,82,28,54,14,14,0,287,3,284,"0,43"
20/09/2021 12:00:00,732,474,258,96,38,58,18,15,3,319,3,316,"0,48"
20/09/2021 12:30:00,866,599,267,111,48,63,22,15,7,337,5,332,"0,50"
20/09/2021 13:00:00,992,713,279,126,66,60,28,17,11,350,6,344,"0,52"
20/09/2021 13:30:00,1.103,840,263,136,77,59,31,23,8,330,8,322,"0,48"
20/09/2021 14:00:00,1.213,960,253,156,96,60,33,27,6,319,9,310,"0,47"
20/09/2021 14:30:00,1.336,1.067,269,174,109,65,37,32,5,339,9,330,"0,50"
20/09/2021 15:00:00,1.454,1.189,265,187,125,62,40,36,4,331,10,321,"0,48"
20/09/2021 15:30:00,1.585,1.301,284,205,144,61,43,39,4,349,15,334,"0,50"
20/09/2021 16:00:00,1.706,1.427,279,217,157,60,45,42,3,342,16,326,"0,49"
20/09/2021 16:30:00,1.860,1.537,323,231,172,59,48,43,5,387,20,367,"0,55"
20/09/2021 17:00:00,1.992,1.667,325,243,187,56,55,47,8,389,21,368,"0,55"
20/09/2021 17:30:00,2.147,1.802,345,254,205,49,62,50,12,406,22,384,"0,58"
20/09/2021 18:00:00,2.301,1.941,360,265,226,39,65,57,8,407,25,382,"0,57"
20/09/2021 18:30:00,2.507,2.080,427,277,249,28,72,62,10,465,28,437,"0,66"
20/09/2021 19:00:00,2.688,2.264,424,291,265,26,77,74,3,453,31,422,"0,63"
20/09/2021 19:30:00,2.835,2.424,411,297,273,24,84,75,9,444,32,412,"0,62"
20/09/2021 20:00:00,2.928,2.601,327,307,283,24,87,80,7,358,33,325,"0,49"
20/09/2021 20:30:00,2.968,2.763,205,314,297,17,88,87,1,223,38,185,"0,28"
20/09/2021 21:00:00,2.978,2.874,104,326,308,18,88,89,-1,121,38,83,"0,12"
20/09/2021 21:30:00,2.980,2.922,58,328,317,11,88,89,-1,68,39,29,"0,04"
20/09/2021 22:00:00,3.980,2.926,1.054,328,322,6,88,89,-1,1.059,50,1.009,"1,52"
21/09/2021 7:00:00,,,0,,,0,,,0,0,,0,"0,00"
21/09/2021 7:30:00,,,0,,,0,,,0,0,,0,"0,00"
21/09/2021 8:00:00,40,1,39,33,4,29,0,0,0,68,,68,"0,10"
21/09/2021 8:30:00,98,8,90,43,4,39,0,0,0,129,,129,"0,19"
21/09/2021 9:00:00,179,40,139,50,4,46,0,0,0,185,,185,"0,28"
21/09/2021 9:30:00,263,107,156,56,6,50,0,0,0,206,1,205,"0,31"
21/09/2021 10:00:00,343,168,175,63,8,55,2,0,2,232,1,231,"0,35"
21/09/2021 10:30:00,439,232,207,71,12,59,4,0,4,270,2,268,"0,40"
21/09/2021 11:00:00,552,318,234,74,14,60,6,4,2,296,5,291,"0,44"
21/09/2021 11:30:00,675,424,251,83,25,58,10,7,3,312,5,307,"0,46"
21/09/2021 12:00:00,785,515,270,93,34,59,12,7,5,334,7,327,"0,49"
21/09/2021 12:30:00,919,615,304,109,49,60,14,9,5,369,7,362,"0,54"
21/09/2021 13:00:00,1.054,751,303,127,64,63,23,14,9,375,10,365,"0,55"
21/09/2021 13:30:00,1.195,882,313,145,84,61,24,16,8,382,13,369,"0,55"
21/09/2021 14:00:00,1.308,1.027,281,156,97,59,26,19,7,347,15,332,"0,50"
21/09/2021 14:30:00,1.433,1.147,286,170,110,60,28,24,4,350,18,332,"0,50"
21/09/2021 15:00:00,1.550,1.255,295,183,126,57,183,126,57,409,19,390,"0,59"
21/09/2021 15:30:00,1.605,1.377,228,194,139,55,35,27,8,291,20,271,"0,41"
21/09/2021 16:00:00,1.783,1.498,285,205,150,55,39,29,10,350,21,329,"0,49"
21/09/2021 16:30:00,1.912,1.601,311,212,164,48,44,36,8,367,22,345,"0,52"
21/09/2021 17:00:00,2.031,1.730,301,223,177,46,45,40,5,352,26,326,"0,49"
21/09/2021 17:30:00,2.174,1.864,310,229,191,38,45,42,3,351,28,323,"0,49"
21/09/2021 18:00:00,2.336,1.984,352,239,216,23,54,45,9,384,30,354,"0,53"
21/09/2021 18:30:00,2.493,2.126,367,252,235,17,57,48,9,393,33,360,"0,54"
21/09/2021 19:00:00,2.667,2.260,407,264,247,17,60,53,7,431,36,395,"0,59"
21/09/2021 19:30:00,2.788,2.428,360,273,260,13,62,56,6,379,43,336,"0,51"
21/09/2021 20:00:00,2.867,2.595,272,287,273,14,66,60,6,292,45,247,"0,37"
21/09/2021 20:30:00,2.902,2.742,160,303,288,15,68,62,6,181,46,135,"0,20"
21/09/2021 21:00:00,2.911,2.814,97,313,294,19,68,67,1,117,46,71,"0,11"
21/09/2021 21:30:00,2.913,2.861,52,317,303,14,68,67,1,67,46,21,"0,03"
21/09/2021 22:00:00,2.916,2.862,54,315,303,12,68,67,1,67,56,11,"0,02"
22/09/2021 7:00:00,,,0,,,0,,,0,0,,0,"0,00"
22/09/2021 7:30:00,,,0,,,0,,,0,0,,0,"0,00"
22/09/2021 8:00:00,34,3,31,28,14,14,,1,-1,44,6,38,"0,06"
22/09/2021 8:30:00,100,10,90,39,14,25,1,1,0,115,6,109,"0,16"
22/09/2021 9:00:00,156,52,104,46,14,32,1,2,-1,135,6,129,"0,19"
22/09/2021 9:30:00,244,108,136,51,15,36,2,2,0,172,6,166,"0,25"
22/09/2021 10:00:00,318,167,151,60,18,42,2,3,-1,192,6,186,"0,28"
22/09/2021 10:30:00,427,230,197,66,22,44,3,3,0,241,7,234,"0,35"
22/09/2021 11:00:00,538,308,230,70,28,42,7,4,3,275,8,267,"0,40"
22/09/2021 11:30:00,643,402,241,78,34,44,10,6,4,289,9,280,"0,42"
22/09/2021 12:00:00,766,498,268,92,38,54,13,9,4,326,9,317,"0,48"
22/09/2021 12:30:00,894,604,290,96,51,45,16,11,5,340,12,328,"0,49"
22/09/2021 13:00:00,1.022,741,281,107,61,46,19,16,3,330,13,317,"0,48"
22/09/2021 13:30:00,1.139,858,281,116,72,44,22,19,3,328,13,315,"0,47"
22/09/2021 14:00:00,1.255,984,271,131,82,49,27,21,6,326,15,311,"0,47"
22/09/2021 14:30:00,1.370,1.103,267,145,97,48,30,25,5,320,17,303,"0,46"
22/09/2021 15:00:00,1.483,1.221,262,153,106,47,33,29,4,313,17,296,"0,45"
22/09/2021 15:30:00,1.591,1.338,253,167,119,48,36,32,4,305,19,286,"0,43"
22/09/2021 16:00:00,1.713,1.454,259,178,132,46,37,34,3,308,20,288,"0,43"
22/09/2021 16:30:00,1.837,1.568,269,190,150,40,39,38,1,310,22,288,"0,43"
22/09/2021 17:00:00,1.989,1.696,293,198,165,33,41,40,1,327,24,303,"0,46"
22/09/2021 17:30:00,2.127,1.817,310,213,181,32,46,42,4,346,28,318,"0,48"
22/09/2021 18:00:00,2.296,1.943,353,222,208,14,51,45,6,373,31,342,"0,51"
22/09/2021 18:30:00,2.441,2.097,344,235,226,9,54,49,5,358,33,325,"0,49"
22/09/2021 19:00:00,2.583,2.231,352,247,241,6,58,49,9,367,34,333,"0,50"
22/09/2021 19:30:00,2.674,2.389,285,262,258,4,61,55,6,295,36,259,"0,39"
22/09/2021 20:00:00,2.775,2.509,266,277,273,4,63,60,3,273,40,233,"0,35"
22/09/2021 20:30:00,2.812,2.651,161,290,290,0,64,63,1,162,42,120,"0,18"
22/09/2021 21:00:00,2.823,2.727,96,296,298,-2,64,65,-1,93,42,51,"0,08"
22/09/2021 21:30:00,2.825,2.781,44,301,306,-5,64,65,-1,38,44,-6,"-0,01"
22/09/2021 22:00:00,2.825,2.787,38,297,307,-10,64,65,-1,27,47,-20,"-0,03"
23/09/2021 7:00:00,,,0,,,0,,,0,0,,0,"0,00"
23/09/2021 7:30:00,,,0,,,0,,,0,0,,0,"0,00"
23/09/2021 8:00:00,30,0,30,28,1,27,0,0,0,57,0,57,"0,09"
23/09/2021 8:30:00,89,4,85,39,1,38,3,0,3,126,0,126,"0,19"
23/09/2021 9:00:00,145,18,127,50,2,48,5,2,3,178,1,177,"0,27"
23/09/2021 9:30:00,210,63,147,55,4,51,5,2,3,201,1,200,"0,30"
23/09/2021 10:00:00,295,133,162,63,8,55,7,4,3,220,3,217,"0,33"
23/09/2021 10:30:00,392,194,198,69,12,57,9,5,4,259,3,256,"0,38"
23/09/2021 11:00:00,497,276,221,77,19,58,12,8,4,283,4,279,"0,42"
23/09/2021 11:30:00,623,364,259,86,28,58,14,11,3,320,6,314,"0,47"
23/09/2021 12:00:00,746,468,278,97,38,59,16,13,3,340,8,332,"0,50"
23/09/2021 12:30:00,877,562,315,108,49,59,21,14,7,381,11,370,"0,56"
23/09/2021 13:00:00,1.007,689,318,122,62,60,26,16,10,388,11,377,"0,57"
23/09/2021 13:30:00,1.125,817,308,137,77,60,32,20,12,380,13,367,"0,55"
23/09/2021 14:00:00,1.235,963,272,151,90,61,35,24,11,344,16,328,"0,49"
23/09/2021 14:30:00,1.351,1.075,276,166,103,63,40,28,12,351,20,331,"0,50"
23/09/2021 15:00:00,1.446,1.187,259,176,115,61,41,35,6,326,20,306,"0,46"
23/09/2021 15:30:00,1.660,1.310,350,183,130,53,46,39,7,410,24,386,"0,58"
23/09/2021 16:00:00,1.675,1.419,256,194,145,49,47,40,7,312,27,285,"0,43"
23/09/2021 16:30:00,1.805,1.520,285,205,159,46,52,41,11,342,29,313,"0,47"
23/09/2021 17:00:00,1.933,1.648,285,218,169,49,55,45,10,344,30,314,"0,47"
23/09/2021 17:30:00,2.098,1.778,320,224,180,44,55,50,5,369,32,337,"0,51"
23/09/2021 18:00:00,2.252,1.907,345,234,210,24,60,51,9,378,35,343,"0,52"
23/09/2021 18:30:00,2.386,2.044,342,243,224,19,67,54,13,374,37,337,"0,51"
23/09/2021 19:00:00,2.527,2.185,342,253,238,15,72,59,13,370,41,329,"0,49"
23/09/2021 19:30:00,2.671,2.327,344,261,244,17,75,63,12,373,44,329,"0,49"
23/09/2021 20:00:00,2.729,2.472,257,276,261,15,77,68,9,281,46,235,"0,35"
23/09/2021 20:30:00,2.764,2.608,156,292,277,15,78,69,9,180,64,116,"0,17"
23/09/2021 21:00:00,2.775,2.677,98,302,290,12,79,72,7,117,69,48,"0,07"
23/09/2021 21:30:00,2.778,2.710,68,303,297,6,79,74,5,79,69,10,"0,02"
23/09/2021 22:00:00,2.779,2.714,65,303,300,3,79,74,5,73,78,-5,"-0,01"
24/09/2021 7:00:00,,,0,,,0,,,0,0,,0,"0,00"
24/09/2021 7:30:00,,,0,,,0,,,0,0,,0,"0,00"
24/09/2021 8:00:00,32,3,29,27,6,21,0,5,-5,45,2,43,"0,06"
24/09/2021 8:30:00,98,5,93,40,6,34,1,5,-4,123,4,119,"0,18"
24/09/2021 9:00:00,164,26,138,47,6,41,1,6,-5,174,4,170,"0,26"
24/09/2021 9:30:00,243,69,174,56,8,48,3,6,-3,219,4,215,"0,32"
24/09/2021 10:00:00,326,114,212,62,9,53,3,6,-3,262,6,256,"0,38"
24/09/2021 10:30:00,434,201,233,67,12,55,5,7,-2,286,7,279,"0,42"
24/09/2021 11:00:00,540,312,228,72,17,55,8,9,-1,282,9,273,"0,41"
24/09/2021 11:30:00,656,392,264,81,25,56,12,9,3,323,10,313,"0,47"
24/09/2021 12:00:00,775,492,283,93,34,59,14,14,0,342,12,330,"0,50"
24/09/2021 12:30:00,914,591,323,106,51,55,18,15,3,381,14,367,"0,55"
24/09/2021 13:00:00,1.031,715,316,124,70,54,23,18,5,375,19,356,"0,54"
24/09/2021 13:30:00,1.157,845,312,142,86,56,25,26,-1,367,19,348,"0,52"
24/09/2021 14:00:00,1.283,983,300,158,99,59,25,28,-3,356,21,335,"0,50"
24/09/2021 14:30:00,1.391,1.110,281,167,105,62,31,29,2,345,24,321,"0,48"
24/09/2021 15:00:00,1.507,1.229,278,177,116,61,34,33,1,340,24,316,"0,48"
24/09/2021 15:30:00,1.632,1.364,268,189,134,55,40,35,5,328,25,303,"0,46"
24/09/2021 16:00:00,1.767,1.466,301,204,154,50,41,39,2,353,26,327,"0,49"
24/09/2021 16:30:00,1.921,1.589,332,215,169,46,46,44,2,380,28,352,"0,53"
24/09/2021 17:00:00,2.082,1.714,368,227,194,33,51,47,4,405,29,376,"0,57"
24/09/2021 17:30:00,2.234,1.855,379,238,219,19,57,50,7,405,34,371,"0,56"
24/09/2021 18:00:00,2.407,2.006,401,250,232,18,61,55,6,425,35,390,"0,59"
24/09/2021 18:30:00,2.564,2.141,423,261,244,17,70,60,10,450,45,405,"0,61"
24/09/2021 19:00:00,2.710,2.311,399,272,255,17,77,66,11,427,56,371,"0,56"
24/09/2021 19:30:00,2.839,2.470,369,286,273,13,84,79,5,387,59,328,"0,49"
24/09/2021 20:00:00,2.928,2.640,288,305,292,13,90,84,6,307,64,243,"0,37"
24/09/2021 20:30:00,2.986,2.782,204,322,311,11,92,90,2,217,67,150,"0,23"
24/09/2021 21:00:00,2.997,2.874,123,337,325,12,92,93,-1,134,70,64,"0,10"
24/09/2021 21:30:00,2.998,2.926,72,343,337,6,92,97,-5,73,71,2,"0,00"
